trade_id,entry_time,exit_time,entry_price,exit_price,position_size,position_type,pnl,gross_pnl,commission,funding,prediction,actual,probability,liquidated,margin_used,unrealized_pnl,margin_loss_pct
26,2025-02-08 12:00:00,2025-02-09 00:00:00,2604.06,2677.16,0.8159757753290142,Long,58.555580323210954,59.647829176550864,1.092248853339912,0.21844977066798238,0.0,0.0,0.1831810146902088,False,708.2832925010908,59.647829176550864,0
27,2025-02-09 00:00:00,2025-02-10 04:00:00,2677.16,2636.0,-0.7975319673384716,Short,31.77526864269927,32.82641577565138,1.0511471329521058,0.21022942659042115,1.0,1.0,0.6694026068232214,False,711.7068938932875,32.82641577565138,0
28,2025-02-10 04:00:00,2025-02-11 08:00:00,2636.0,2707.32,0.8120531707827847,Long,56.81638824506651,57.91563214022834,1.0992438951618244,0.21984877903236488,0.0,0.0,0.1504252659002808,False,713.5240527278067,57.91563214022834,0
29,2025-02-11 08:00:00,2025-02-12 00:00:00,2707.32,2586.01,-0.794309509431871,Short,95.33064042193726,96.35768658918022,1.0270461672429565,0.2054092334485913,1.0,1.0,0.7940220579401118,False,716.8166736916977,96.35768658918022,0
30,2025-02-12 00:00:00,2025-02-12 08:00:00,2586.01,2625.94,0.838087936880016,Long,32.36446700113355,33.4648513196189,1.1003843184853548,0.22007686369707094,0.0,0.0,0.3761160353634359,False,722.4345952170302,33.4648513196189,0
31,2025-02-12 08:00:00,2025-02-12 12:00:00,2625.94,2605.99,-0.8274731024071839,Short,15.429895077952496,16.508088393023545,1.0781933150710483,0.21563866301420967,1.0,1.0,0.6607148138209245,False,724.2982395117068,16.508088393023545,0
32,2025-02-12 12:00:00,2025-02-13 00:00:00,2605.99,2743.54,0.8347836039912436,Long,113.67935362454864,114.82448472899571,1.1451311044470682,0.22902622088941368,0.0,0.0,0.08090628780314373,False,725.145908055047,114.82448472899571,0
33,2025-02-13 00:00:00,2025-02-13 16:00:00,2743.54,2639.75,-0.8002882284440703,Short,82.00563480469242,83.06191523021003,1.0562804255176172,0.21125608510352345,1.0,1.0,0.6895912386942865,False,731.874255421815,83.06191523021003,0
34,2025-02-13 16:00:00,2025-02-14 00:00:00,2639.75,2714.0,0.8372419890554761,Long,61.02908030822082,62.1652176873691,1.1361373791482812,0.22722747582965622,0.0,0.0,0.24353689264273112,False,736.7031802030643,62.1652176873691,0
35,2025-02-14 00:00:00,2025-02-14 08:00:00,2714.0,2684.0,-0.8182810089507614,Short,23.45029715451092,24.548430268522843,1.098133114011922,0.21962662280238437,0.0,1.0,0.4762720009228428,False,740.2715527641221,24.548430268522843,0
36,2025-02-15 00:00:00,2025-02-16 04:00:00,2723.21,2694.39,-0.8169610741257227,Short,22.44421228204666,23.544818156303464,1.100605874256803,0.2201211748513606,1.0,1.0,0.7193584560094732,False,741.5855222233031,23.544818156303464,0
37,2025-02-16 04:00:00,2025-02-16 08:00:00,2694.39,2709.75,0.8270951380670145,Long,11.583570795520902,12.704181320709448,1.1206105251885463,0.22412210503770927,0.0,0.0,0.2239759974045667,False,742.8389563521278,12.704181320709448,0
38,2025-02-16 08:00:00,2025-02-17 04:00:00,2709.75,2680.47,-0.8230873709022807,Short,22.996867717477723,24.099998220018943,1.103130502541218,0.2206261005082436,1.0,1.0,0.7687375963682114,False,743.4536677674851,24.099998220018943,0
39,2025-02-17 04:00:00,2025-02-17 12:00:00,2680.47,2754.74,0.8335180974936987,Long,60.75732627891209,61.905389100856986,1.1480628219448956,0.22961256438897915,0.0,0.0,0.22282373306682707,False,744.7400849296447,61.905389100856986,0
40,2025-02-17 12:00:00,2025-02-17 16:00:00,2754.74,2716.38,-0.8149277839050573,Short,30.15380302377572,31.26062979059773,1.10682676682201,0.221365353364402,1.0,1.0,0.7815500747006481,False,748.3047211448725,31.26062979059773,0
41,2025-02-17 16:00:00,2025-02-17 20:00:00,2716.38,2743.0,0.8283450621564664,Long,20.91447030185745,22.050545554605044,1.1360752527475937,0.22721505054951874,0.0,0.0,0.18237634471891098,False,750.033319980194,22.050545554605044,0
42,2025-02-17 20:00:00,2025-02-18 16:00:00,2743.0,2628.8,-0.8215899223074821,Short,92.74567133363334,93.8255691275143,1.0798977938809544,0.21597955877619088,1.0,1.0,0.8498448107185965,False,751.2070522964743,93.8255691275143,0
43,2025-02-18 16:00:00,2025-02-19 08:00:00,2628.8,2725.99,0.8635096114000017,Long,82.74753984917567,83.92449913196582,1.1769592827901452,0.23539185655802905,0.0,0.0,0.2386733832758605,False,756.6646888161082,83.92449913196582,0
44,2025-02-19 08:00:00,2025-02-19 12:00:00,2725.99,2695.59,-0.8380502174578209,Short,24.34720671787889,25.476726610717453,1.129519892838564,0.2259039785677128,1.0,1.0,0.723737505062608,False,761.5055040959484,25.476726610717453,0
45,2025-02-19 12:00:00,2025-02-20 08:00:00,2695.59,2739.35,0.8490359217443363,Long,35.99090865941678,37.153811935531955,1.1629032761151739,0.23258065522303478,0.0,0.0,0.15384025780351,False,762.8842467649384,37.153811935531955,0
46,2025-02-20 08:00:00,2025-02-20 12:00:00,2739.35,2711.25,-0.8377322293862178,Short,22.40462489229095,23.540275645752644,1.1356507534616915,0.2271301506923383,1.0,1.0,0.7496671199372342,False,764.9472608563786,23.540275645752644,0
47,2025-02-20 12:00:00,2025-02-21 08:00:00,2711.25,2787.2,0.847810860622293,Long,63.20972564889977,64.391234864263,1.1815092153632274,0.2363018430726455,0.0,0.0,0.19403297595683167,False,766.2090652873974,64.391234864263,0
48,2025-02-21 08:00:00,2025-02-21 16:00:00,2787.2,2638.47,-0.8286859546898827,Short,122.15723052559096,123.25046204102627,1.0932315154353074,0.21864630308706148,1.0,1.0,0.8150800852861062,False,769.9044976372136,123.25046204102627,0
49,2025-02-21 16:00:00,2025-02-23 04:00:00,2638.47,2823.64,0.8836234476159316,Long,162.373036539229,163.62055379504213,1.2475172558131244,0.2495034511626249,0.0,0.0,0.10567505344707316,False,777.1379859437357,163.62055379504213,0
50,2025-02-23 04:00:00,2025-02-23 12:00:00,2823.64,2781.75,-0.8358914303114064,Short,33.852871522610336,35.01549201574471,1.1626204931343775,0.2325240986268755,1.0,1.0,0.6186670746650167,False,786.7521594281666,35.01549201574471,0
51,2025-02-23 12:00:00,2025-02-23 20:00:00,2781.75,2818.54,0.8505630062638726,Long,30.093540072610352,31.29221300044784,1.198672927837488,0.23973458556749758,0.0,0.0,0.1226027084260049,False,788.6845475581758,31.29221300044784,0
52,2025-02-23 20:00:00,2025-02-25 04:00:00,2818.54,2366.83,-0.8412917265088852,Short,379.024288532802,380.0198857813285,0.9955972485265123,0.19911944970530246,1.0,1.0,0.7970885854479111,False,790.4047942781178,380.0198857813285,0
53,2025-02-25 04:00:00,2025-02-25 08:00:00,2366.83,2432.39,1.030471794793323,Long,66.30447622218153,67.5577308666502,1.2532546444686654,0.2506509288937331,0.0,0.0,0.47548666220789115,False,812.9838526902269,67.5577308666502,0
54,2025-02-25 12:00:00,2025-02-26 04:00:00,2408.99,2482.67,1.0172818239109527,Long,73.69053725287479,74.95332478575929,1.2627875328845026,0.2525575065769005,0.0,0.0,0.2842677223455449,False,816.8739136610819,74.95332478575929,0
55,2025-02-26 04:00:00,2025-02-26 16:00:00,2482.67,2295.46,-0.9923085969640735,Short,184.63119009165064,185.77009243764422,1.138902345993576,0.22778046919871522,1.0,1.0,0.6644663524809539,False,821.1915948082653,185.77009243764422,0
56,2025-02-26 16:00:00,2025-02-27 08:00:00,2295.46,2352.76,1.0875634113592665,Long,61.03799562503136,62.31738347088617,1.279387845854814,0.2558775691709628,0.0,0.0,0.28140260621764,False,832.1527694129139,62.31738347088617,0
57,2025-02-27 08:00:00,2025-02-27 16:00:00,2352.76,2291.2,-1.0656117819325726,Short,64.37829643838764,65.59906129576959,1.220764857381955,0.244152971476391,1.0,1.0,0.7073031025014317,False,835.7095920198933,65.59906129576959,0
58,2025-02-27 16:00:00,2025-02-27 20:00:00,2291.2,2306.66,1.099163205240013,Long,15.725365253511178,16.99306315301064,1.2676978994994643,0.25353957989989284,0.0,0.0,0.23918045975999894,False,839.4675786153059,16.99306315301064,0
59,2025-02-27 20:00:00,2025-02-28 04:00:00,2306.66,2104.89,-1.0929053298799745,Short,219.36528565997688,220.51550840988241,1.1502227499055295,0.23004454998110593,1.0,1.0,0.8163557831287284,False,840.3203360736471,220.51550840988241,0
60,2025-02-28 04:00:00,2025-03-01 00:00:00,2104.89,2261.69,1.216280299833852,Long,189.3373265182826,190.7127510139482,1.3754244956656123,0.27508489913312245,0.0,0.0,0.1866638185454459,False,853.3787467724255,190.7127510139482,0
61,2025-03-01 00:00:00,2025-03-01 12:00:00,2261.69,2172.34,-1.1468598944428885,Short,101.22624675692495,102.47193156847199,1.2456848115470323,0.24913696230940646,1.0,1.0,0.6777282259575792,False,864.6138515541788,102.47193156847199,0
62,2025-03-01 12:00:00,2025-03-02 20:00:00,2172.34,2517.12,1.2022486910092587,Long,412.9982015736153,414.5113036861719,1.5131021125566126,0.30262042251132254,0.0,0.0,0.09316644652949903,False,870.564307142351,414.5113036861719,0
63,2025-03-02 20:00:00,2025-03-03 16:00:00,2517.12,2108.27,-1.0669308625591043,Short,435.089993992486,436.2146831572897,1.1246891648037416,0.22493783296074832,1.0,1.0,0.7779848513247751,False,895.1976709215909,436.2146831572897,0
64,2025-03-03 16:00:00,2025-03-03 20:00:00,2108.27,2148.22,1.3107643691552409,Long,50.9571314311983,52.365036547751636,1.4079051165533356,0.28158102331066714,0.0,0.0,0.40127640973104145,False,921.1483988529733,52.365036547751636,0
65,2025-03-03 20:00:00,2025-03-04 04:00:00,2148.22,2079.67,-1.2905187017924837,Short,87.12313049359602,88.4650570078744,1.3419265142783874,0.2683853028556775,1.0,1.0,0.8714536493166396,False,924.1060285215498,88.4650570078744,0
66,2025-03-04 04:00:00,2025-03-04 08:00:00,2079.67,2100.37,1.3404542216175073,Long,26.339677470752775,27.747402387482158,1.407724916729382,0.2815449833458764,0.0,0.0,0.3261096577986582,False,929.2341436904271,27.747402387482158,0
67,2025-03-04 08:00:00,2025-03-04 12:00:00,2100.37,2073.79,-1.3293572093013224,Short,33.95591077969056,35.334314623229055,1.3784038435384947,0.2756807687076989,1.0,1.0,0.7923799245983465,False,930.7140005667395,35.334314623229055,0
68,2025-03-04 12:00:00,2025-03-05 08:00:00,2073.79,2216.6,1.3491979179772506,Long,191.1836386138369,192.6789546663311,1.4953160524941869,0.2990632104988374,0.0,0.0,0.23816018866636976,False,932.6510501073475,192.6789546663311,0
69,2025-03-05 08:00:00,2025-03-05 12:00:00,2216.6,2185.61,-1.2776360681141081,Short,38.19773466744049,39.59394175085593,1.396207083415438,0.2792414166830876,1.0,1.0,0.7053145015568699,False,944.0027028605773,39.59394175085593,0
70,2025-03-05 12:00:00,2025-03-06 08:00:00,2185.61,2296.74,1.298758038550837,Long,142.83952605542345,144.33098082415407,1.4914547687306248,0.29829095374612496,0.0,0.0,0.11766934934770513,False,946.1928522123651,144.33098082415407,0
71,2025-03-06 08:00:00,2025-03-07 00:00:00,2296.74,2147.21,-1.2469077356730793,Short,185.11142733563796,186.45011371519524,1.3386863795572963,0.2677372759114593,1.0,1.0,0.7237066122363158,False,954.607624276596,186.45011371519524,0
72,2025-03-07 00:00:00,2025-03-07 12:00:00,2147.21,2208.94,1.3490701616184388,Long,81.78809355530353,83.27810107670625,1.4900075214027173,0.29800150428054345,0.0,0.0,0.41857696612686407,False,965.5789805762427,83.27810107670625,0
73,2025-03-07 12:00:00,2025-03-08 08:00:00,2208.94,2140.89,-1.3178678955391983,Short,88.27020519200222,89.68091029144269,1.4107050994404569,0.2821410198880914,1.0,1.0,0.8673569460517478,False,970.3637030574521,89.68091029144269,0
74,2025-03-08 08:00:00,2025-03-08 16:00:00,2140.89,2223.73,1.3670087250643395,Long,111.7230736282364,113.24300278433007,1.5199291560936619,0.30398583121873235,0.0,0.0,0.3447835260033596,False,975.5384364676646,113.24300278433007,0
75,2025-03-08 16:00:00,2025-03-09 20:00:00,2223.73,2019.2,-1.324960178761682,Short,269.656425565649,270.9941053621268,1.3376797964777942,0.26753595929555885,1.0,1.0,0.7375116391782877,False,982.1178994392384,270.9941053621268,0
76,2025-03-09 20:00:00,2025-03-10 08:00:00,2019.2,2127.13,1.4829259650660935,Long,158.47501125554805,160.05219940958358,1.57718815403552,0.31543763080710396,0.0,0.0,0.262498997357618,False,998.1080362204855,160.05219940958358,0
77,2025-03-10 08:00:00,2025-03-10 20:00:00,2127.13,1864.51,-1.420887804131091,Short,371.8289253610671,373.1535551209073,1.3246297598402303,0.2649259519680461,1.0,0.0,0.5168871852269903,False,1007.4710249337892,373.1535551209073,0
78,2025-03-11 00:00:00,2025-03-11 16:00:00,1848.96,1950.66,1.670653227231209,Long,168.2759949972986,169.905433209414,1.6294382121154152,0.32588764242308305,0.0,0.0,0.2219991512471507,False,1029.6569970071387,169.905433209414,0
79,2025-03-11 16:00:00,2025-03-12 00:00:00,1950.66,1867.95,-1.598848199264719,Short,130.7474503142767,132.24073456118498,1.4932842469082659,0.2986568493816532,1.0,1.0,0.7917608810618189,False,1039.6030761259055,132.24073456118498,0
80,2025-03-12 00:00:00,2025-03-12 08:00:00,1867.95,1915.83,1.6820332380755314,Long,78.92450656980512,80.53575143905624,1.6112448692511225,0.3222489738502245,0.0,0.0,0.27305622717403305,False,1047.3179956877295,80.53575143905624,0
81,2025-03-12 08:00:00,2025-03-12 16:00:00,1915.83,1877.19,-1.647233636372551,Short,62.10302245450407,63.649107709435164,1.5460852549310946,0.30921705098621893,1.0,1.0,0.7576260175419469,False,1051.9398725238748,63.649107709435164,0
82,2025-03-12 16:00:00,2025-03-12 20:00:00,1877.19,1907.24,1.6869142062224265,Long,49.083096771646005,50.69177189698384,1.6086751253378304,0.3217350250675661,0.0,0.0,0.32787693587943423,False,1055.552826259559,50.69177189698384,0
83,2025-03-12 20:00:00,2025-03-13 04:00:00,1907.24,1871.21,-1.6647881360657133,Short,58.424732438403844,59.982316542447606,1.5575841040437617,0.31151682080875237,1.0,1.0,0.6240680050674919,False,1058.3835082099904,59.982316542447606,0
84,2025-03-13 04:00:00,2025-03-13 08:00:00,1871.21,1899.63,1.702250748481974,Long,46.76114297718841,48.37796627185782,1.6168232946694063,0.3233646589338813,0.0,0.0,0.466663559973862,False,1061.756207688985,48.37796627185782,0
85,2025-03-13 12:00:00,2025-03-13 16:00:00,1874.72,1850.95,-1.7033694359627916,Short,38.91266566408786,40.48909149283553,1.5764258287476647,0.3152851657495329,1.0,1.0,0.84215959133241,False,1064.4469163293882,40.48909149283553,0
86,2025-03-13 16:00:00,2025-03-14 16:00:00,1850.95,1933.29,1.728842419736058,Long,140.6817079602411,142.35288484106687,1.6711768808257617,0.3342353761651523,0.0,0.0,0.33956917428441646,False,1066.6669589368187,142.35288484106687,0
87,2025-03-14 16:00:00,2025-03-15 04:00:00,1933.29,1916.86,-1.6680365923408773,Short,25.807144900963454,27.40584121216072,1.5986963111972672,0.3197392622394534,1.0,1.0,0.8210704260178533,False,1074.9328212022315,27.40584121216072,0
88,2025-03-15 04:00:00,2025-03-16 04:00:00,1916.86,1925.21,1.6845757983159646,Long,12.444626829600596,14.066207915938534,1.6215810863379392,0.3243162172675878,0.0,0.0,0.2814933772236591,False,1076.3653215866466,14.066207915938534,0
89,2025-03-16 04:00:00,2025-03-16 08:00:00,1925.21,1872.61,-1.6782517242448003,Short,86.7046852146077,88.27604069527672,1.5713554806690277,0.31427109613380555,1.0,1.0,0.7322019477915978,False,1076.995667344444,88.27604069527672,0
90,2025-03-16 08:00:00,2025-03-16 12:00:00,1872.61,1894.22,1.7335411472460762,Long,35.8199700360197,37.46182419198793,1.6418541559682314,0.32837083119364624,0.0,0.0,0.28779929962478745,False,1082.0821625814915,37.46182419198793,0
91,2025-03-16 12:00:00,2025-03-16 20:00:00,1894.22,1885.97,-1.7169826173398262,Short,12.54601773964137,14.165106593053565,1.6190888534121959,0.3238177706824392,1.0,1.0,0.7460339235145624,False,1084.1142711391485,14.165106593053565,0
92,2025-03-16 20:00:00,2025-03-17 04:00:00,1885.97,1900.13,1.7255046997346994,Long,22.793804925690036,24.433146548243485,1.6393416225534472,0.3278683245106895,1.0,1.0,0.5432066465926637,False,1084.7500328528838,24.433146548243485,0
93,2025-03-17 12:00:00,2025-03-17 16:00:00,1918.49,1941.24,1.6982111372162445,Long,36.98598567766473,38.63430337166956,1.6483176940048314,0.32966353880096627,0.0,0.0,0.28023004996189604,False,1086.0003615459975,38.63430337166956,0
94,2025-03-17 16:00:00,2025-03-18 12:00:00,1941.24,1879.97,-1.681557150339665,Short,101.44836810334921,103.02900660131124,1.58063849796203,0.316127699592406,1.0,1.0,0.7593265938697311,False,1088.1020008417904,103.02900660131124,0
95,2025-03-18 12:00:00,2025-03-19 12:00:00,1879.97,2047.87,1.745795336038551,Long,291.33145597346584,293.1190369208725,1.7875809474066338,0.35751618948132674,0.0,0.0,0.2636126734303883,False,1094.0142859641317,293.1190369208725,0
96,2025-03-19 12:00:00,2025-03-19 16:00:00,2047.87,2029.91,-1.6280030384449165,Short,27.586584746585526,29.238934570470388,1.6523498238848602,0.33046996477697205,1.0,1.0,0.5965679394794817,False,1111.3128607800636,29.238934570470388,0
97,2025-03-19 16:00:00,2025-03-19 20:00:00,2029.91,2055.21,1.644676181962996,Long,39.92022993569764,41.610307403663725,1.6900774679660846,0.338015493593217,0.0,0.0,0.25387797205666734,False,1112.8482095095017,41.610307403663725,0
98,2025-03-19 20:00:00,2025-03-21 12:00:00,2055.21,1949.63,-1.627750428477633,Short,170.27113470473196,171.85789023866838,1.5867555339364239,0.3173511067872848,1.0,1.0,0.7057007900718202,False,1115.122986037172,171.85789023866838,0
99,2025-03-21 12:00:00,2025-03-22 16:00:00,1949.63,1994.99,1.731286330084433,Long,76.80419847480213,78.53114793262971,1.7269494578275715,0.3453898915655143,0.0,0.0,0.2915325535032318,False,1125.1225892408377,78.53114793262971,0
100,2025-03-22 16:00:00,2025-03-22 20:00:00,1994.99,1979.56,-1.6986377578293155,Short,24.528702923362147,26.209980603306445,1.6812776799442997,0.33625553598886,1.0,1.0,0.6827039447278959,False,1129.5884468306353,26.209980603306445,0
101,2025-03-22 20:00:00,2025-03-23 12:00:00,1979.56,2006.21,1.7139237972786825,Long,43.95682366680781,45.67606919747704,1.7192455306692327,0.34384910613384656,0.0,0.0,0.1191775851583647,False,1130.938330713663,45.67606919747704,0
102,2025-03-23 12:00:00,2025-03-24 00:00:00,2006.21,2013.49,-1.6949172689861072,Short,-14.045347204184232,-12.338997718218813,1.7063494859654187,0.34126989719308376,1.0,1.0,0.7161813987183185,False,1133.4533247375393,-12.338997718218813,0
103,2025-03-24 00:00:00,2025-03-24 20:00:00,2013.49,2080.41,1.6873509929210926,Long,111.16233750668776,112.91752844627925,1.755190939591485,0.351038187918297,0.0,0.0,0.16139272811174127,False,1132.4881169122302,112.91752844627925,0
104,2025-03-24 20:00:00,2025-03-25 00:00:00,2080.41,2042.26,-1.6424847931869935,Short,60.98360436321654,62.66079486008358,1.6771904968670346,0.33543809937340696,1.0,1.0,0.5786624412950675,False,1139.0139295313843,62.66079486008358,0
105,2025-03-25 00:00:00,2025-03-25 20:00:00,2042.26,2065.22,1.6783616800802408,Long,36.802091120174346,38.535184174642005,1.7330930544676573,0.34661861089353146,0.0,0.0,0.23587243261253832,False,1142.5503082535574,38.535184174642005,0
106,2025-03-25 20:00:00,2025-03-26 00:00:00,2065.22,2048.08,-1.6627005087461242,Short,26.796014890931975,28.498686719908356,1.702671828976381,0.34053436579527624,0.0,1.0,0.47257082764223846,False,1144.61411489089,28.498686719908356,0
107,2025-03-26 08:00:00,2025-03-26 20:00:00,2067.44,2008.69,-1.6630689574334319,Short,96.03500625716063,97.70530124921412,1.6702949920534802,0.33405899841069603,1.0,1.0,0.7906370701837148,False,1146.0984284520582,97.70530124921412,0
108,2025-03-26 20:00:00,2025-03-27 04:00:00,2008.69,2025.44,1.720102058172513,Long,27.06972771803713,28.811709474389595,1.7419817563524675,0.3483963512704935,0.0,0.0,0.33750362109711335,False,1151.717267743515,28.811709474389595,0
109,2025-03-27 04:00:00,2025-03-28 16:00:00,2025.44,1873.34,-1.7080983288639864,Short,258.20183135851556,259.8017558202126,1.59992446169703,0.319984892339406,1.0,1.0,0.8884302224618484,False,1153.2168930714242,259.8017558202126,0
110,2025-03-28 16:00:00,2025-03-29 00:00:00,1873.34,1898.95,1.8712660413648892,Long,46.146402994730124,47.92312331935505,1.7767203246249283,0.35534406492498566,0.0,0.0,0.22750339129257258,False,1168.5058419768338,47.92312331935505,0
111,2025-03-29 00:00:00,2025-03-31 04:00:00,1898.95,1797.91,-1.8502037546857641,Short,185.28133745715598,186.94458737344954,1.6632499162935412,0.33264998325870826,1.0,1.0,0.8752533549636963,False,1171.148139986844,186.94458737344954,0
112,2025-03-31 04:00:00,2025-03-31 12:00:00,1797.91,1841.37,1.9723867840941394,Long,83.90398271041721,85.71992963673092,1.8159469263137127,0.3631893852627425,0.0,0.0,0.3665788489523396,False,1182.0579743302314,85.71992963673092,0
113,2025-03-31 12:00:00,2025-03-31 20:00:00,1841.37,1821.59,-1.9337926436877233,Short,36.48912982123555,38.25041849214311,1.76128867090756,0.352257734181512,1.0,1.0,0.7969758677951869,False,1186.9425867690877,38.25041849214311,0
114,2025-03-31 20:00:00,2025-04-01 20:00:00,1821.59,1904.21,1.9581859379907143,Long,159.92092357430238,161.78532219679303,1.8643986224906492,0.37287972449812984,0.0,0.0,0.19799532316457777,False,1189.0039742615018,161.78532219679303,0
115,2025-04-01 20:00:00,2025-04-02 08:00:00,1904.21,1868.05,-1.8880686872388652,Short,66.50906037495925,68.27256373055752,1.763503355598281,0.35270067111965625,1.0,1.0,0.6866252868382724,False,1198.4264249757066,68.27256373055752,0
116,2025-04-02 08:00:00,2025-04-02 16:00:00,1868.05,1910.56,1.930783495242058,Long,80.23316752540502,82.07760638273986,1.8444388573348331,0.3688877714669666,0.0,0.0,0.4042357995550961,False,1202.2667027623088,82.07760638273986,0
117,2025-04-02 16:00:00,2025-04-02 20:00:00,1910.56,1794.1,-1.8951433248416605,Short,219.00835329151064,220.70839161105985,1.7000383195492115,0.3400076639098423,1.0,1.0,0.6912444221002095,False,1206.9283435698276,220.70839161105985,0
118,2025-04-02 20:00:00,2025-04-03 00:00:00,1794.1,1823.75,2.039919437193962,Long,58.62345977600992,60.483611312801166,1.8601515367912445,0.3720303073582489,0.0,0.0,0.3026255715794906,False,1219.9398207565625,60.483611312801166,0
