,symbol,timestamp,open,high,low,close,volume,trade_count,vwap,SMA1,SMA2,buy_signal,sell_signal,position,entry_price,take_profit,stop_loss,trade_result,equity
2347,AAPL,2025-03-27 13:30:00+00:00,221.39,221.66,221.05,221.4995,669111.0,8563.0,221.439995,221.26800000000003,221.421245,False,False,0,,,,,965.3531675859141
2348,AAPL,2025-03-27 13:31:00+00:00,221.51,222.1,221.42,221.7991,191001.0,2950.0,221.767544,221.31790999999998,221.41870000000003,False,False,0,,,,,965.3531675859141
2349,AAPL,2025-03-27 13:32:00+00:00,221.69,221.74,221.3,221.51,103335.0,1642.0,221.516849,221.32991,221.40445,False,False,0,,,,,965.3531675859141
2350,AAPL,2025-03-27 13:33:00+00:00,221.39,221.3906,220.965,221.08,100433.0,1633.0,221.162244,221.30191,221.36695499999996,False,False,0,,,,,965.3531675859141
2351,AAPL,2025-03-27 13:34:00+00:00,221.05,221.43,221.02,221.2317,99599.0,1663.0,221.251853,221.30108,221.34354,False,False,0,,,,,965.3531675859141
2352,AAPL,2025-03-27 13:35:00+00:00,221.26,221.41,220.96,221.21,106671.0,1963.0,221.184393,221.32108,221.32354,False,False,0,,,,,965.3531675859141
2353,AAPL,2025-03-27 13:36:00+00:00,221.205,221.23,220.6301,220.675,115294.0,1940.0,220.915411,221.28058000000001,221.28079000000002,False,False,0,,,,,965.3531675859141
2354,AAPL,2025-03-27 13:37:00+00:00,220.685,221.14,220.5601,221.12,109009.0,2220.0,220.831213,221.27353000000002,221.26029,True,False,0,,,,,965.3531675859141
2355,AAPL,2025-03-27 13:38:00+00:00,221.16,221.39,221.0525,221.26,113074.0,1941.0,221.258384,221.27553000000003,221.25579000000002,False,False,0,,,,,965.3531675859141
2356,AAPL,2025-03-27 13:39:00+00:00,221.265,221.39,221.17,221.3,101757.0,1721.0,221.295729,221.26853,221.25929000000002,False,False,0,,,,,965.3531675859141
2357,AAPL,2025-03-27 13:40:00+00:00,221.305,221.39,220.9814,221.03,86644.0,1598.0,221.193662,221.22158,221.24479000000002,False,True,0,,,,,965.3531675859141
2358,AAPL,2025-03-27 13:41:00+00:00,221.01,221.38,220.985,221.31,85327.0,1553.0,221.201187,221.17266999999998,221.24528999999998,False,False,0,,,,,965.3531675859141
2359,AAPL,2025-03-27 13:42:00+00:00,221.32,221.54,221.14,221.15,135551.0,2208.0,221.401335,221.13667,221.23328999999998,False,False,0,,,,,965.3531675859141
2360,AAPL,2025-03-27 13:43:00+00:00,221.175,221.305,221.07,221.2428,128496.0,2166.0,221.204065,221.15295,221.22743,False,False,0,,,,,965.3531675859141
2361,AAPL,2025-03-27 13:44:00+00:00,221.26,221.41,221.06,221.4,108264.0,1738.0,221.231536,221.16978,221.23543,False,False,0,,,,,965.3531675859141
2362,AAPL,2025-03-27 13:45:00+00:00,221.39,221.575,221.35,221.395,124394.0,1885.0,221.466876,221.18828,221.25468,False,False,0,,,,,965.3531675859141
2363,AAPL,2025-03-27 13:46:00+00:00,221.38,221.56,221.03,221.17,107905.0,1575.0,221.317662,221.23778,221.25918000000001,False,False,0,,,,,965.3531675859141
2364,AAPL,2025-03-27 13:47:00+00:00,221.16,221.21,220.96,221.0597,54533.0,974.0,221.089639,221.23175,221.25264,False,False,0,,,,,965.3531675859141
2365,AAPL,2025-03-27 13:48:00+00:00,221.04,221.18,220.94,220.995,74359.0,1459.0,221.045937,221.20525000000004,221.24039,False,False,0,,,,,965.3531675859141
2366,AAPL,2025-03-27 13:49:00+00:00,220.98,221.13,220.9019,221.08,83911.0,1433.0,221.011195,221.18325,221.22589,False,False,0,,,,,965.3531675859141
2367,AAPL,2025-03-27 13:50:00+00:00,221.08,221.28,220.9821,221.175,84929.0,1229.0,221.174173,221.19774999999998,221.209665,False,False,0,,,,,965.3531675859141
2368,AAPL,2025-03-27 13:51:00+00:00,221.1656,221.22,221.06,221.1,62169.0,853.0,221.154809,221.17675,221.17471,True,False,0,,,,,965.3531675859141
2369,AAPL,2025-03-27 13:52:00+00:00,221.09,221.3,221.075,221.19,74348.0,1156.0,221.207149,221.18075,221.15871,False,False,0,,,,,965.3531675859141
2370,AAPL,2025-03-27 13:53:00+00:00,221.185,221.23,221.0262,221.0262,65853.0,1244.0,221.145229,221.15908999999996,221.15602000000004,False,False,0,,,,,965.3531675859141
2371,AAPL,2025-03-27 13:54:00+00:00,221.02,221.79,220.97,221.46,228661.0,3873.0,221.41522,221.16509000000002,221.167435,False,True,0,,,,,965.3531675859141
2372,AAPL,2025-03-27 13:55:00+00:00,221.5,221.87,221.5,221.87,109954.0,1573.0,221.747178,221.21259,221.20043500000003,True,False,0,,,,,965.3531675859141
2373,AAPL,2025-03-27 13:56:00+00:00,221.865,222.09,221.83,221.915,89735.0,1313.0,221.947994,221.28708999999998,221.262435,False,False,0,,,,,965.3531675859141
2374,AAPL,2025-03-27 13:57:00+00:00,221.8825,221.91,221.6575,221.71,68157.0,1023.0,221.755779,221.35212,221.29193500000002,False,False,0,,,,,965.3531675859141
2375,AAPL,2025-03-27 13:58:00+00:00,221.69,221.805,221.5356,221.6,55396.0,1022.0,221.653567,221.41262,221.30893499999996,False,False,0,,,,,965.3531675859141
2376,AAPL,2025-03-27 13:59:00+00:00,221.63,221.68,221.54,221.555,52187.0,968.0,221.598376,221.46012000000002,221.32168499999997,False,False,0,,,,,965.3531675859141
2377,AAPL,2025-03-27 14:00:00+00:00,221.58,221.69,221.51,221.54,114336.0,1862.0,221.612892,221.49661999999998,221.347185,False,False,0,,,,,965.3531675859141
2378,AAPL,2025-03-27 14:01:00+00:00,221.52,221.54,221.24,221.265,69559.0,1292.0,221.393754,221.51312,221.34493500000002,False,False,0,,,,,965.3531675859141
2379,AAPL,2025-03-27 14:02:00+00:00,221.28,221.47,221.27,221.35,56816.0,1102.0,221.381803,221.52912,221.35493499999998,False,False,0,,,,,965.3531675859141
2380,AAPL,2025-03-27 14:03:00+00:00,221.355,221.46,221.3,221.36,51050.0,922.0,221.355772,221.5625,221.360795,False,False,0,,,,,965.3531675859141
2381,AAPL,2025-03-27 14:04:00+00:00,221.33,221.4001,221.26,221.36,36656.0,794.0,221.348678,221.5525,221.35879500000001,False,False,0,,,,,965.3531675859141
2382,AAPL,2025-03-27 14:05:00+00:00,221.375,221.41,221.2498,221.34,56889.0,892.0,221.335288,221.49949999999998,221.356045,False,False,0,,,,,965.3531675859141
2383,AAPL,2025-03-27 14:06:00+00:00,221.335,221.58,221.275,221.56,64863.0,1105.0,221.411095,221.46400000000003,221.37554499999996,False,False,0,,,,,965.3531675859141
2384,AAPL,2025-03-27 14:07:00+00:00,221.55,221.61,221.25,221.3,56454.0,1208.0,221.426054,221.423,221.38755999999998,False,False,0,,,,,965.3531675859141
2385,AAPL,2025-03-27 14:08:00+00:00,221.315,221.42,220.9517,220.98,92874.0,1583.0,221.145015,221.36100000000002,221.38681000000003,False,True,0,,,,,965.3531675859141
2386,AAPL,2025-03-27 14:09:00+00:00,221.01,221.24,221.01,221.2,76097.0,1052.0,221.148408,221.3255,221.39281,False,False,0,,,,,965.3531675859141
2387,AAPL,2025-03-27 14:10:00+00:00,221.21,221.22,220.81,220.87,77925.0,1127.0,220.981796,221.2585,221.37756,False,False,0,,,,,965.3531675859141
2388,AAPL,2025-03-27 14:11:00+00:00,220.9307,221.3,220.9,221.2158,67235.0,1227.0,221.122102,221.25358,221.38334999999998,False,False,0,,,,,965.3531675859141
2389,AAPL,2025-03-27 14:12:00+00:00,221.23,221.46,221.1701,221.405,72874.0,1454.0,221.30428,221.25907999999998,221.39409999999998,False,False,0,,,,,965.3531675859141
2390,AAPL,2025-03-27 14:13:00+00:00,221.405,221.4745,221.36,221.45,60379.0,1059.0,221.40999,221.26808,221.41529,False,False,0,,,,,965.3531675859141
2391,AAPL,2025-03-27 14:14:00+00:00,221.46,221.475,221.26,221.27,69695.0,1202.0,221.372191,221.25907999999998,221.40578999999997,False,False,0,,,,,965.3531675859141
2392,AAPL,2025-03-27 14:15:00+00:00,221.29,221.3301,221.118,221.135,38050.0,817.0,221.194286,221.23858,221.36903999999998,False,False,0,,,,,965.3531675859141
2393,AAPL,2025-03-27 14:16:00+00:00,221.13,221.19,220.94,220.94,36909.0,866.0,221.067532,221.17658,221.32028999999997,False,False,0,,,,,965.3531675859141
2394,AAPL,2025-03-27 14:17:00+00:00,220.93,221.1399,220.84,221.1399,42708.0,907.0,220.98369,221.16057,221.29178499999998,False,False,0,,,,,965.3531675859141
2395,AAPL,2025-03-27 14:18:00+00:00,221.11,221.16,221.05,221.14,39175.0,692.0,221.124016,221.17657,221.26878500000004,False,False,0,,,,,965.3531675859141
2396,AAPL,2025-03-27 14:19:00+00:00,221.1448,221.3997,221.08,221.34,55207.0,997.0,221.277946,221.19056999999998,221.258035,False,False,0,,,,,965.3531675859141
2397,AAPL,2025-03-27 14:20:00+00:00,221.34,221.365,220.96,220.9732,49391.0,981.0,221.162021,221.20089000000002,221.229695,False,False,0,,,,,965.3531675859141
2398,AAPL,2025-03-27 14:21:00+00:00,220.94,221.12,220.94,221.1,40289.0,716.0,221.063334,221.18930999999998,221.221445,False,False,0,,,,,965.3531675859141
2399,AAPL,2025-03-27 14:22:00+00:00,221.11,221.125,220.995,220.995,29602.0,672.0,221.059208,221.14830999999998,221.203695,False,False,0,,,,,965.3531675859141
2400,AAPL,2025-03-27 14:23:00+00:00,221.02,221.05,220.92,220.94,53896.0,997.0,220.983276,221.09731000000002,221.18269499999997,False,False,0,,,,,965.3531675859141
2401,AAPL,2025-03-27 14:24:00+00:00,220.97,221.23,220.94,221.1937,28627.0,1623.0,221.131395,221.08968,221.17438,False,False,0,,,,,965.3531675859141
2402,AAPL,2025-03-27 14:25:00+00:00,221.2065,221.445,221.2,221.41,44523.0,923.0,221.298001,221.11718000000002,221.17788000000002,False,False,0,,,,,965.3531675859141
2403,AAPL,2025-03-27 14:26:00+00:00,221.41,221.56,221.4036,221.49,72152.0,921.0,221.497059,221.17218000000003,221.17438,False,False,0,,,,,965.3531675859141
2404,AAPL,2025-03-27 14:27:00+00:00,221.49,221.625,221.43,221.48,65496.0,956.0,221.542504,221.20619000000002,221.18338000000003,True,False,0,,,,,965.3531675859141
2405,AAPL,2025-03-27 14:28:00+00:00,221.48,221.51,221.4122,221.505,29273.0,679.0,221.460046,221.24268999999998,221.20962999999998,False,False,0,,,,,965.3531675859141
2406,AAPL,2025-03-27 14:29:00+00:00,221.5,221.71,221.5,221.65,71414.0,1110.0,221.613276,221.27369,221.23213,False,False,0,,,,,965.3531675859141
2407,AAPL,2025-03-27 14:30:00+00:00,221.65,221.76,221.61,221.685,57565.0,924.0,221.679853,221.34487,221.27288,False,False,0,,,,,965.3531675859141
2408,AAPL,2025-03-27 14:31:00+00:00,221.68,221.705,221.5,221.5276,55255.0,1014.0,221.606863,221.38763,221.28847000000002,False,False,0,,,,,965.3531675859141
2409,AAPL,2025-03-27 14:32:00+00:00,221.55,221.88,221.55,221.86,83276.0,1033.0,221.714301,221.47413,221.31122,False,False,0,,,,,965.3531675859141
2410,AAPL,2025-03-27 14:33:00+00:00,221.865,221.96,221.7,221.7,66421.0,1038.0,221.844538,221.55013,221.32372,False,False,0,,,,,965.3531675859141
2411,AAPL,2025-03-27 14:34:00+00:00,221.6924,221.75,221.6301,221.65,31720.0,684.0,221.688901,221.59575999999998,221.34272,False,False,0,,,,,965.3531675859141
2412,AAPL,2025-03-27 14:35:00+00:00,221.6501,221.77,221.65,221.7,54842.0,951.0,221.700568,221.62476,221.37097,False,False,0,,,,,965.3531675859141
2413,AAPL,2025-03-27 14:36:00+00:00,221.7,221.78,221.64,221.73,59407.0,1020.0,221.710728,221.64875999999998,221.41047000000003,False,False,0,,,,,965.3531675859141
2414,AAPL,2025-03-27 14:37:00+00:00,221.74,221.9,221.735,221.8,63001.0,1014.0,221.838161,221.68076000000002,221.44347499999998,False,False,0,,,,,965.3531675859141
2415,AAPL,2025-03-27 14:38:00+00:00,221.82,221.86,221.71,221.775,40800.0,848.0,221.795007,221.70776,221.475225,False,False,0,,,,,965.3531675859141
2416,AAPL,2025-03-27 14:39:00+00:00,221.775,221.85,221.68,221.68,48257.0,838.0,221.767789,221.71076000000002,221.49222500000002,False,False,0,,,,,965.3531675859141
2417,AAPL,2025-03-27 14:40:00+00:00,221.68,221.87,221.68,221.82,49543.0,837.0,221.799076,221.72426000000002,221.53456500000001,False,False,0,,,,,965.3531675859141
2418,AAPL,2025-03-27 14:41:00+00:00,221.8262,222.08,221.8262,221.94,84204.0,1306.0,221.950721,221.76550000000003,221.576565,False,False,0,,,,,965.3531675859141
2419,AAPL,2025-03-27 14:42:00+00:00,221.94,221.96,221.66,221.735,57438.0,1000.0,221.817789,221.753,221.61356500000002,False,False,0,,,,,965.3531675859141
2420,AAPL,2025-03-27 14:43:00+00:00,221.75,221.87,221.69,221.74,48361.0,773.0,221.770646,221.757,221.65356500000001,False,False,0,,,,,965.3531675859141
2421,AAPL,2025-03-27 14:44:00+00:00,221.715,221.7756,221.62,221.66,36668.0,843.0,221.690964,221.75799999999998,221.67687999999998,False,False,0,,,,,965.3531675859141
2422,AAPL,2025-03-27 14:45:00+00:00,221.67,221.7,221.52,221.64,72322.0,1258.0,221.632446,221.752,221.68838,False,False,0,,,,,965.3531675859141
2423,AAPL,2025-03-27 14:46:00+00:00,221.635,221.64,221.52,221.55,36386.0,883.0,221.570639,221.734,221.69138000000004,False,False,0,,,,,965.3531675859141
2424,AAPL,2025-03-27 14:47:00+00:00,221.55,221.65,221.4868,221.49,46431.0,864.0,221.588939,221.70299999999997,221.69188,False,False,0,,,,,965.3531675859141
2425,AAPL,2025-03-27 14:48:00+00:00,221.5137,221.57,221.42,221.5265,70073.0,962.0,221.496594,221.67815000000002,221.69295500000004,False,True,0,,,,,965.3531675859141
2426,AAPL,2025-03-27 14:49:00+00:00,221.54,221.59,221.4,221.41,40370.0,747.0,221.481231,221.65115,221.68095499999998,False,False,0,,,,,965.3531675859141
2427,AAPL,2025-03-27 14:50:00+00:00,221.45,221.64,221.45,221.48,37814.0,704.0,221.569434,221.61714999999998,221.670705,False,False,0,,,,,965.3531675859141
2428,AAPL,2025-03-27 14:51:00+00:00,221.4612,221.79,221.4612,221.7857,141321.0,746.0,221.667382,221.60172000000003,221.68361,False,False,0,,,,,965.3531675859141
2429,AAPL,2025-03-27 14:52:00+00:00,221.785,221.9,221.76,221.8748,47977.0,855.0,221.81923,221.61569999999998,221.68435,False,False,0,,,,,965.3531675859141
2430,AAPL,2025-03-27 14:53:00+00:00,221.87,222.17,221.84,222.13,84760.0,1189.0,222.025794,221.6547,221.70584999999997,False,False,0,,,,0.005704713179698424,970.860230524105
2431,AAPL,2025-03-27 14:54:00+00:00,222.14,222.28,222.14,222.23,63306.0,983.0,222.209901,221.7117,221.73485,False,False,0,,,,,970.860230524105
2432,AAPL,2025-03-27 14:55:00+00:00,222.235,222.29,222.15,222.27,44177.0,771.0,222.22697,221.7747,221.76335,True,False,1,222.27,223.38135,221.82546000000002,,970.860230524105
2433,AAPL,2025-03-27 14:56:00+00:00,222.2644,222.27,222.0,222.1,50645.0,895.0,222.1477,221.8297,221.78185,False,False,0,,,,,970.860230524105
2434,AAPL,2025-03-27 14:57:00+00:00,222.1,222.23,222.085,222.15,36872.0,690.0,222.173825,221.89569999999998,221.79935,False,False,0,,,,,970.860230524105
2435,AAPL,2025-03-27 14:58:00+00:00,222.145,222.23,222.09,222.2101,30142.0,610.0,222.159866,221.96406000000002,221.821105,False,False,0,,,,,970.860230524105
2436,AAPL,2025-03-27 14:59:00+00:00,222.21,222.56,222.21,222.485,101833.0,1467.0,222.40327,222.07156,221.86135499999995,False,False,0,,,,,970.860230524105
2437,AAPL,2025-03-27 15:00:00+00:00,222.485,222.53,222.37,222.445,65492.0,1105.0,222.446282,222.16806000000003,221.892605,False,False,0,,,,,970.860230524105
2438,AAPL,2025-03-27 15:01:00+00:00,222.45,222.6,222.3865,222.5501,47738.0,848.0,222.491449,222.24450000000002,221.92311,False,False,0,,,,,970.860230524105
2439,AAPL,2025-03-27 15:02:00+00:00,222.55,222.735,222.53,222.5353,54463.0,850.0,222.631964,222.31055,221.963125,False,False,0,,,,,970.860230524105
2440,AAPL,2025-03-27 15:03:00+00:00,222.55,222.57,222.35,222.5193,49488.0,898.0,222.451961,222.34948,222.00209,False,False,0,,,,,970.860230524105
2441,AAPL,2025-03-27 15:04:00+00:00,222.53,222.615,222.51,222.5492,44898.0,723.0,222.553076,222.38140000000004,222.04655000000002,False,False,0,,,,,970.860230524105
2442,AAPL,2025-03-27 15:05:00+00:00,222.54,222.63,222.5,222.59,47382.0,765.0,222.569635,222.4134,222.09404999999998,False,False,0,,,,,970.860230524105
2443,AAPL,2025-03-27 15:06:00+00:00,222.61,222.82,222.6028,222.79,94419.0,979.0,222.751012,222.4824,222.15605,False,False,0,,,,,970.860230524105
2444,AAPL,2025-03-27 15:07:00+00:00,222.78,222.8152,222.65,222.69,54019.0,823.0,222.760403,222.53640000000001,222.21605,False,False,0,,,,,970.860230524105
2445,AAPL,2025-03-27 15:08:00+00:00,222.72,222.73,222.6,222.635,62402.0,758.0,222.650879,222.57889,222.271475,False,False,0,,,,,970.860230524105
2446,AAPL,2025-03-27 15:09:00+00:00,222.655,222.67,222.57,222.6,34561.0,679.0,222.612772,222.59038999999999,222.330975,False,False,0,,,,,970.860230524105
2447,AAPL,2025-03-27 15:10:00+00:00,222.615,222.88,222.6101,222.8,76337.0,1332.0,222.724921,222.62588999999997,222.39697500000003,False,False,0,,,,,970.860230524105
2448,AAPL,2025-03-27 15:11:00+00:00,222.79,222.91,222.71,222.84,73387.0,1152.0,222.798317,222.65488,222.44969,False,False,0,,,,,970.860230524105
2449,AAPL,2025-03-27 15:12:00+00:00,222.86,222.9742,222.7857,222.9531,44720.0,884.0,222.880419,222.69666,222.50360500000002,False,False,0,,,,,970.860230524105
2450,AAPL,2025-03-27 15:13:00+00:00,222.96,222.97,222.82,222.84,40894.0,797.0,222.886166,222.72872999999998,222.539105,False,False,0,,,,,970.860230524105
2451,AAPL,2025-03-27 15:14:00+00:00,222.8597,222.88,222.76,222.88,36969.0,689.0,222.826746,222.76181000000003,222.571605,False,False,0,,,,,970.860230524105
2452,AAPL,2025-03-27 15:15:00+00:00,222.8677,222.935,222.7906,222.89,78482.0,1004.0,222.874917,222.79181,222.60260499999998,False,False,0,,,,,970.860230524105
2453,AAPL,2025-03-27 15:16:00+00:00,222.8928,222.95,222.84,222.8525,37135.0,671.0,222.891115,222.79806,222.64022999999997,False,False,0,,,,,970.860230524105
2454,AAPL,2025-03-27 15:17:00+00:00,222.85,222.92,222.78,222.88,30539.0,617.0,222.866352,222.81706,222.67673,False,False,0,,,,,970.860230524105
2455,AAPL,2025-03-27 15:18:00+00:00,222.8801,223.0,222.88,222.97,51904.0,961.0,222.960385,222.85056,222.714725,False,False,0,,,,,970.860230524105
2456,AAPL,2025-03-27 15:19:00+00:00,222.9506,223.095,222.92,222.9401,83004.0,1084.0,223.013018,222.88457,222.73748,False,False,0,,,,,970.860230524105
2457,AAPL,2025-03-27 15:20:00+00:00,222.95,222.955,222.68,222.69,35500.0,649.0,222.837905,222.87357000000003,222.74973,False,False,0,,,,,970.860230524105
2458,AAPL,2025-03-27 15:21:00+00:00,222.68,222.9499,222.675,222.94,497953.0,773.0,222.816019,222.88357000000002,222.769225,False,False,0,,,,,970.860230524105
2459,AAPL,2025-03-27 15:22:00+00:00,222.94,222.96,222.81,222.88,39294.0,684.0,222.899329,222.87626,222.78645999999998,False,False,0,,,,,970.860230524105
2460,AAPL,2025-03-27 15:23:00+00:00,222.9,223.18,222.9,223.05,56528.0,901.0,223.047505,222.89726000000002,222.812995,False,False,0,,,,,970.860230524105
2461,AAPL,2025-03-27 15:24:00+00:00,223.03,223.185,223.0107,223.1801,57599.0,835.0,223.086005,222.92727,222.84453999999997,False,False,0,,,,,970.860230524105
2462,AAPL,2025-03-27 15:25:00+00:00,223.18,223.24,223.04,223.2,50983.0,953.0,223.173811,222.95827,222.87504000000004,False,False,0,,,,,970.860230524105
2463,AAPL,2025-03-27 15:26:00+00:00,223.21,223.2189,223.07,223.09,48325.0,828.0,223.150342,222.98202,222.89004,False,False,0,,,,,970.860230524105
2464,AAPL,2025-03-27 15:27:00+00:00,223.085,223.1,222.86,222.97,58375.0,877.0,222.978249,222.99102,222.90403999999998,False,False,0,,,,,970.860230524105
2465,AAPL,2025-03-27 15:28:00+00:00,223.005,223.03,222.94,223.01,41825.0,681.0,222.990738,222.99502,222.92279,False,False,0,,,,,970.860230524105
2466,AAPL,2025-03-27 15:29:00+00:00,222.995,222.995,222.77,222.8001,48390.0,821.0,222.848275,222.98102,222.932795,False,False,0,,,,,970.860230524105
2467,AAPL,2025-03-27 15:30:00+00:00,222.8,222.8,222.565,222.61,50865.0,851.0,222.648507,222.97302,222.923295,False,False,0,,,,,970.860230524105
2468,AAPL,2025-03-27 15:31:00+00:00,222.6,222.83,222.6,222.815,43599.0,761.0,222.743654,222.96052,222.92204499999997,False,False,0,,,,,970.860230524105
2469,AAPL,2025-03-27 15:32:00+00:00,222.835,222.98,222.79,222.98,42739.0,958.0,222.894002,222.97052,222.92339,False,False,0,,,,,970.860230524105
2470,AAPL,2025-03-27 15:33:00+00:00,222.97,222.98,222.835,222.92,35085.0,826.0,222.916021,222.95752,222.92739,False,False,0,,,,,970.860230524105
2471,AAPL,2025-03-27 15:34:00+00:00,222.9,222.99,222.86,222.97,43047.0,792.0,222.911184,222.93651,222.93188999999998,False,False,0,,,,,970.860230524105
2472,AAPL,2025-03-27 15:35:00+00:00,222.95,223.1573,222.95,223.135,83941.0,1208.0,223.058555,222.93000999999998,222.94414,False,True,0,,,,,970.860230524105
2473,AAPL,2025-03-27 15:36:00+00:00,223.12,223.1899,223.0524,223.1,37166.0,778.0,223.108893,222.93100999999996,222.95651500000002,False,False,0,,,,,970.860230524105
2474,AAPL,2025-03-27 15:37:00+00:00,223.1,223.14,222.99,223.0827,53776.0,762.0,223.043092,222.94227999999998,222.96665000000002,False,False,0,,,,,970.860230524105
2475,AAPL,2025-03-27 15:38:00+00:00,223.0994,223.16,222.94,222.973,43117.0,716.0,223.062329,222.93858,222.9668,False,False,0,,,,,970.860230524105
2476,AAPL,2025-03-27 15:39:00+00:00,222.95,223.2,222.92,223.14,79220.0,1234.0,223.077921,222.97257,222.97679499999998,False,False,0,,,,,970.860230524105
2477,AAPL,2025-03-27 15:40:00+00:00,223.15,223.1998,223.0362,223.04,47178.0,776.0,223.1259,223.01556999999997,222.99429499999997,True,False,0,,,,,970.860230524105
2478,AAPL,2025-03-27 15:41:00+00:00,223.04,223.13,222.98,223.0364,40357.0,663.0,223.076059,223.03770999999998,222.999115,False,False,0,,,,,970.860230524105
2479,AAPL,2025-03-27 15:42:00+00:00,223.0222,223.29,223.0108,223.25,90051.0,1131.0,223.185237,223.06470999999996,223.01761499999998,False,False,0,,,,,970.860230524105
2480,AAPL,2025-03-27 15:43:00+00:00,223.26,223.275,223.02,223.08,44358.0,753.0,223.164777,223.08071,223.019115,False,False,0,,,,,970.860230524105
2481,AAPL,2025-03-27 15:44:00+00:00,223.09,223.185,223.04,223.1,47099.0,785.0,223.116051,223.09371000000002,223.01511,False,False,0,,,,,970.860230524105
2482,AAPL,2025-03-27 15:45:00+00:00,223.105,223.1198,222.94,223.01,41348.0,649.0,223.035283,223.08121,223.00561,False,False,0,,,,,970.860230524105
2483,AAPL,2025-03-27 15:46:00+00:00,223.02,223.2,222.9863,223.04,44141.0,825.0,223.093179,223.07520999999997,223.00311000000002,False,False,0,,,,,970.860230524105
2484,AAPL,2025-03-27 15:47:00+00:00,223.05,223.1999,222.97,223.1999,48425.0,765.0,223.085237,223.08693,223.014605,False,False,0,,,,,970.860230524105
2485,AAPL,2025-03-27 15:48:00+00:00,223.18,223.26,223.17,223.17,75481.0,816.0,223.217867,223.10663,223.02260499999997,False,False,0,,,,,970.860230524105
2486,AAPL,2025-03-27 15:49:00+00:00,223.18,223.2,223.07,223.075,64837.0,1057.0,223.124591,223.10012999999998,223.03635,False,False,0,,,,,970.860230524105
2487,AAPL,2025-03-27 15:50:00+00:00,223.075,223.3699,223.0279,223.3684,98554.0,1394.0,223.220345,223.13296999999997,223.07426999999998,False,False,0,,,,,970.860230524105
2488,AAPL,2025-03-27 15:51:00+00:00,223.37,223.555,223.37,223.535,90220.0,1156.0,223.444467,223.18283000000002,223.11026999999999,False,False,0,,,,0.005691276375579189,976.3856644180762
2489,AAPL,2025-03-27 15:52:00+00:00,223.53,223.5771,223.3567,223.3567,51215.0,814.0,223.499853,223.1935,223.12910499999998,False,False,0,,,,,976.3856644180762
2490,AAPL,2025-03-27 15:53:00+00:00,223.39,223.49,223.32,223.33,44240.0,717.0,223.408377,223.2185,223.14960499999998,False,False,0,,,,,976.3856644180762
2491,AAPL,2025-03-27 15:54:00+00:00,223.335,223.35,223.2,223.33,36354.0,743.0,223.274698,223.2415,223.167605,False,False,0,,,,,976.3856644180762
2492,AAPL,2025-03-27 15:55:00+00:00,223.3101,223.33,223.22,223.305,31390.0,588.0,223.282931,223.27100000000002,223.176105,False,False,0,,,,,976.3856644180762
2493,AAPL,2025-03-27 15:56:00+00:00,223.2736,223.29,223.19,223.2,37748.0,671.0,223.223219,223.28699999999998,223.18110499999997,False,False,0,,,,,976.3856644180762
2494,AAPL,2025-03-27 15:57:00+00:00,223.19,223.24,223.09,223.1375,35578.0,614.0,223.130929,223.28076000000001,223.18384499999996,False,False,0,,,,,976.3856644180762
2495,AAPL,2025-03-27 15:58:00+00:00,223.13,223.15,223.08,223.09,29836.0,600.0,223.11078,223.27276,223.18969499999997,False,False,0,,,,,976.3856644180762
2496,AAPL,2025-03-27 15:59:00+00:00,223.0891,223.16,222.99,223.0,59301.0,846.0,223.047042,223.26525999999998,223.18269500000002,False,False,0,,,,,976.3856644180762
2497,AAPL,2025-03-27 16:00:00+00:00,223.005,223.2,223.002,223.17,72232.0,1093.0,223.090127,223.24542000000002,223.189195,False,False,0,,,,,976.3856644180762
2498,AAPL,2025-03-27 16:01:00+00:00,223.165,223.175,222.985,223.09,31454.0,674.0,223.090563,223.20092,223.19187500000004,False,False,0,,,,,976.3856644180762
2499,AAPL,2025-03-27 16:02:00+00:00,223.09,223.1,222.91,223.03,39457.0,781.0,222.993185,223.16825,223.18087500000001,False,True,-1,223.03,221.91485,223.47606,,976.3856644180762
2500,AAPL,2025-03-27 16:03:00+00:00,223.04,223.25,223.03,223.24,44709.0,847.0,223.159683,223.15925000000001,223.18887499999997,False,False,0,,,,,976.3856644180762
2501,AAPL,2025-03-27 16:04:00+00:00,223.235,223.2899,223.135,223.155,36433.0,567.0,223.211164,223.14175,223.19162500000002,False,False,0,,,,,976.3856644180762
2502,AAPL,2025-03-27 16:05:00+00:00,223.15,223.21,223.05,223.06,28983.0,577.0,223.126824,223.11725,223.19412499999999,False,False,0,,,,,976.3856644180762
2503,AAPL,2025-03-27 16:06:00+00:00,223.06,223.43,223.03,223.39,59278.0,874.0,223.243875,223.13625000000002,223.211625,False,False,0,,,,,976.3856644180762
2504,AAPL,2025-03-27 16:07:00+00:00,223.38,223.48,223.17,223.2,89354.0,1216.0,223.356873,223.1425,223.21163,False,False,0,,,,,976.3856644180762
2505,AAPL,2025-03-27 16:08:00+00:00,223.21,223.21,223.02,223.12,44353.0,872.0,223.126126,223.1455,223.20913000000002,False,False,0,,,,,976.3856644180762
2506,AAPL,2025-03-27 16:09:00+00:00,223.1,223.365,223.1,223.36,45881.0,671.0,223.244324,223.1815,223.22338000000005,False,False,0,,,,,976.3856644180762
