,symbol,timestamp,open,high,low,close,volume,trade_count,vwap,SMA21,Position,Returns,Strategy
287,BTC/USD,2023-10-14 05:00:00+00:00,26912.075,26953.372,26800.6735,26884.967,0.432458787,45.0,26868.8877785847,27160.478047619054,-1,-0.0008894083370186712,0.0008894083370186712
288,BTC/USD,2023-10-15 05:00:00+00:00,26880.461,27296.04,26804.24,27259.015,0.394121718,64.0,26987.0851479856,27213.661261904763,1,0.013912905305035306,-0.013912905305035306
289,BTC/USD,2023-10-16 05:00:00+00:00,27263.5155,29809.543,26000.0,28203.8505,5.147397218,236.0,28509.9318037467,27302.453904761904,1,0.03466139550530345,0.03466139550530345
290,BTC/USD,2023-10-17 05:00:00+00:00,28199.175,29293.1287999995,28131.1885,28731.8835,0.493416435,106.0,28410.5075091126,27421.524190476193,1,0.01872201811593066,0.01872201811593066
291,BTC/USD,2023-10-18 05:00:00+00:00,28757.648,28864.4675,28145.9295,28292.347,0.667324257,65.0,28485.3142211684,27510.369285714285,1,-0.0152978658708538,-0.0152978658708538
292,BTC/USD,2023-10-19 05:00:00+00:00,28292.3465,29424.785,28249.644,29339.16,0.473733659,79.0,28650.3762389676,27623.028095238093,1,0.036999864309595676,0.036999864309595676
293,BTC/USD,2023-10-20 05:00:00+00:00,29340.4005,30238.43,29141.812,29571.9,3.297854421,119.0,29620.485955622,27749.04378571429,1,0.007932742450704078,0.007932742450704078
294,BTC/USD,2023-10-21 05:00:00+00:00,29561.3465,30620.5,29555.0745,29965.688,1.690812587,60.0,29969.8452527508,27888.061785714286,1,0.013316290126775598,0.013316290126775598
295,BTC/USD,2023-10-22 05:00:00+00:00,29975.2285,30848.655,29375.0,30693.226,2.688417999,66.0,30148.161635988,28012.94397619048,1,0.02427903540876497,0.02427903540876497
296,BTC/USD,2023-10-23 05:00:00+00:00,30669.0095,45400.0,30371.1335,34444.3035,12.128474871,226.0,32682.609462565,28337.501309523814,1,0.12221190108853341,0.12221190108853341
297,BTC/USD,2023-10-24 05:00:00+00:00,34425.927,34878.294,32340.0,34205.405,5.768479094,190.0,33904.5199252295,28661.931547619046,1,-0.006935791284036319,-0.006935791284036319
298,BTC/USD,2023-10-25 05:00:00+00:00,34203.385,35140.35,33693.4125,34701.289,4.380482338,157.0,34589.6127914006,28995.314833333334,1,0.014497241006209416,0.014497241006209416
299,BTC/USD,2023-10-26 05:00:00+00:00,34721.05,34786.15,33743.1505,34109.1,2.132759662,142.0,34088.7502013278,29308.775666666665,1,-0.01706533149244105,-0.01706533149244105
300,BTC/USD,2023-10-27 05:00:00+00:00,34113.5,34252.545,33410.7605,34086.071,1.593084739,89.0,33926.2203174104,29601.72442857143,1,-0.0006751570695209264,-0.0006751570695209264
301,BTC/USD,2023-10-28 05:00:00+00:00,34106.815,34496.442,33725.0,34020.1495,0.445108843,77.0,34208.7548124864,29890.77076190476,1,-0.001933971797453693,-0.001933971797453693
302,BTC/USD,2023-10-29 05:00:00+00:00,34015.66,34755.4625,34009.63,34335.615,2.747141431,80.0,34442.6368688977,30195.171952380948,1,0.009272901637307651,0.009272901637307651
303,BTC/USD,2023-10-30 05:00:00+00:00,34335.438,34862.3,34091.5455,34254.7325,5.140191813,138.0,34582.9241580622,30511.9585,1,-0.002355644423436165,-0.002355644423436165
304,BTC/USD,2023-10-31 05:00:00+00:00,34250.965,34728.465,34056.92,34436.7325,0.820919023,110.0,34431.6159646969,30860.091809523812,1,0.005313134469813852,0.005313134469813852
305,BTC/USD,2023-11-01 05:00:00+00:00,34434.85,35983.962,34105.2955,35489.5,2.219523553,124.0,35034.3181424087,31272.907595238095,1,0.030571062454894715,0.030571062454894715
306,BTC/USD,2023-11-02 05:00:00+00:00,35478.6615,35496.715,34326.831,34398.6445,1.71640219,230.0,34847.3606356153,31634.879976190477,1,-0.030737415291846815,-0.030737415291846815
307,BTC/USD,2023-11-03 05:00:00+00:00,34425.75,34865.3,34124.6575,34685.286,2.231631393,113.0,34483.3436153762,32005.184071428568,1,0.00833293009554481,0.00833293009554481
308,BTC/USD,2023-11-04 05:00:00+00:00,34679.64,35327.5095,34601.515,35177.965,2.14535956,63.0,34961.7978458466,32400.088738095237,1,0.014204265174575736,0.014204265174575736
309,BTC/USD,2023-11-05 05:00:00+00:00,35168.898,35398.25,34478.119397402,34848.391,1.200081953,61.0,35042.9192315946,32761.487595238097,1,-0.009368762519378016,-0.009368762519378016
310,BTC/USD,2023-11-06 06:00:00+00:00,34845.0055,35286.525,34792.82,34913.7825,2.361255495,96.0,35135.6803688936,33081.00816666667,1,0.0018764567925100284,0.0018764567925100284
311,BTC/USD,2023-11-07 06:00:00+00:00,34922.551,35928.306,34546.4,35280.065,2.244194739,111.0,35281.0222547889,33392.82633333333,1,0.010491057507160617,0.010491057507160617
312,BTC/USD,2023-11-08 06:00:00+00:00,35270.4105,36869.7805,35117.88,36581.82,1.750212472,145.0,35402.0692584446,33787.56314285714,1,0.03689774947976998,0.03689774947976998
313,BTC/USD,2023-11-09 06:00:00+00:00,36605.9485,38491.0,35749.872,36745.225,4.86046203,163.0,36926.1141845725,34140.232904761906,1,0.0044668362591036015,0.0044668362591036015
314,BTC/USD,2023-11-10 06:00:00+00:00,36742.34,37537.845,36353.41,37106.4445,1.20648591,103.0,37142.5697295767,34499.02073809524,1,0.009830379321394744,0.009830379321394744
315,BTC/USD,2023-11-11 06:00:00+00:00,37105.775,37297.198,36724.69,37115.8305,0.343177039,65.0,36964.1245891878,34839.50371428571,1,0.00025294797511521416,0.00025294797511521416
316,BTC/USD,2023-11-12 06:00:00+00:00,37117.47,37442.744,36849.585,36945.4265,0.697515177,68.0,37121.7156609958,35137.22754761905,1,-0.004591140699384155,-0.004591140699384155
317,BTC/USD,2023-11-13 06:00:00+00:00,36935.008,37138.6067468735,36210.3775,36642.8975,1.851182669,196.0,36827.2646637749,35241.9225,1,-0.008188537219891101,-0.008188537219891101
318,BTC/USD,2023-11-14 06:00:00+00:00,36640.675,36772.3,32851.0,35613.1065,2.465057711,151.0,35837.1846620825,35308.955904761904,1,-0.028103427137550985,-0.028103427137550985
319,BTC/USD,2023-11-15 06:00:00+00:00,35626.37,37986.1,35538.31,37464.565,3.231529536,504.0,37319.634378213,35440.54047619048,1,0.05198812128338193,0.05198812128338193
320,BTC/USD,2023-11-16 06:00:00+00:00,37478.7,37632.4,35511.507,36345.5875,3.444949135,112.0,36425.0906951801,35547.039880952376,1,-0.029867622912477465,-0.029867622912477465
321,BTC/USD,2023-11-17 06:00:00+00:00,36369.466,36802.17,35865.38,36355.6455,0.715246892,76.0,36289.5875370444,35655.11485714286,1,0.00027673235437442045,0.00027673235437442045
322,BTC/USD,2023-11-18 06:00:00+00:00,36348.115,36849.237314695,36207.9195,36532.5715,0.076864309,38.0,36613.4402740813,35774.754,1,0.0048665344148544065,0.0048665344148544065
323,BTC/USD,2023-11-19 06:00:00+00:00,36544.802,37524.75,36420.782,37156.3755,0.07318771,57.0,36879.644886811,35909.07592857143,1,0.017075283079922343,0.017075283079922343
324,BTC/USD,2023-11-20 06:00:00+00:00,37165.825,37776.378,36726.85,37381.68,2.897300088,121.0,37385.9768555011,36057.97819047619,1,0.006063683472032899,0.006063683472032899
325,BTC/USD,2023-11-21 06:00:00+00:00,37366.36,37515.6565,35640.705,36374.552,4.846137157,108.0,36165.8157508589,36150.25530952381,1,-0.026941753286636616,-0.026941753286636616
326,BTC/USD,2023-11-22 06:00:00+00:00,36390.7635,37858.5855,36247.125,37347.745,2.559339322,85.0,37204.2936645492,36238.743166666674,1,0.026754776251264767,0.026754776251264767
327,BTC/USD,2023-11-23 06:00:00+00:00,37335.84,37539.1095,36391.6876574305,37435.16,0.966737279,54.0,37382.2071593185,36383.33914285714,1,0.0023405696916909413,0.0023405696916909413
328,BTC/USD,2023-11-24 06:00:00+00:00,37434.076,38442.155,36747.5,37829.915,4.317170074,107.0,37895.2876126549,36533.08338095238,1,0.010545033065171738,0.010545033065171738
329,BTC/USD,2023-11-25 06:00:00+00:00,37843.39,37910.35,37618.5215,37799.6705,1.350437264,51.0,37779.7696202641,36657.9265,1,-0.0007994863324435331,-0.0007994863324435331
330,BTC/USD,2023-11-26 06:00:00+00:00,37805.727,37843.789,36300.0,37315.11,2.52172165,57.0,37574.6634637449,36775.38930952381,1,-0.012819172590406547,-0.012819172590406547
331,BTC/USD,2023-11-27 06:00:00+00:00,37323.8355,37472.66,36739.451,36932.942,1.507728633,119.0,37073.811522462,36871.539761904765,1,-0.010241642058672729,-0.010241642058672729
332,BTC/USD,2023-11-28 06:00:00+00:00,36923.264,38413.915,36901.035,38050.7345,2.416483534,114.0,37965.0139822184,37003.47640476191,1,0.030265460574464775,0.030265460574464775
333,BTC/USD,2023-11-29 06:00:00+00:00,38053.85,38460.66,37586.1,37896.285,10.206069493,115.0,37894.9599072209,37066.069976190476,1,-0.004059041225603521,-0.004059041225603521
334,BTC/USD,2023-11-30 06:00:00+00:00,37894.065,38251.5645,37506.7965,38142.244,1.359182186,87.0,37738.3170269592,37132.594690476195,1,0.006490319565624736,0.006490319565624736
335,BTC/USD,2023-12-01 06:00:00+00:00,38116.2815,39002.916,38082.745,38779.775,3.718735367,145.0,38625.1480016862,37212.277095238096,1,0.016714564565210255,0.016714564565210255
336,BTC/USD,2023-12-02 06:00:00+00:00,38756.324,39719.3725,38694.1,39435.34,0.847861433,68.0,39234.6109039657,37322.72992857143,1,0.016904817008350337,0.016904817008350337
337,BTC/USD,2023-12-03 06:00:00+00:00,39430.86,41541.716,39396.544,41522.473,2.341953486,207.0,39942.0862042495,37540.68452380953,1,0.052925447073614684,0.052925447073614684
338,BTC/USD,2023-12-04 06:00:00+00:00,41520.945142,42411.99,41155.045,41901.1625,4.533652599,345.0,41573.5694483977,37791.078095238096,1,0.00912010948866171,0.00912010948866171
339,BTC/USD,2023-12-05 06:00:00+00:00,41902.175,44504.0,41000.0,43658.329,5.242800366,326.0,43373.2859732174,38174.18392857143,1,0.04193598447298452,0.04193598447298452
340,BTC/USD,2023-12-06 06:00:00+00:00,43661.4,44292.8325,43386.325,43991.775,4.391060491,259.0,44003.3686402599,38485.00345238095,1,0.007637626259126895,0.007637626259126895
341,BTC/USD,2023-12-07 06:00:00+00:00,44017.55,44017.55,42841.172,43431.125,3.412174559,221.0,43403.9506859164,38822.41,1,-0.012744427793604629,-0.012744427793604629
342,BTC/USD,2023-12-08 06:00:00+00:00,43441.5975,44744.916,43093.785,44291.8165,2.227009921,236.0,43935.5591109656,39200.3229047619,1,0.019817389026878685,0.019817389026878685
343,BTC/USD,2023-12-09 06:00:00+00:00,44300.2855,44360.01,43608.8275,43889.92,1.255168942,103.0,43874.9411310527,39550.67283333334,1,-0.00907383195719691,-0.00907383195719691
344,BTC/USD,2023-12-10 06:00:00+00:00,43905.4135,44059.837,34595.72541942,42023.6735,3.360317523,105.0,42540.809052303,39782.44892857143,1,-0.042521073175799895,-0.042521073175799895
345,BTC/USD,2023-12-11 06:00:00+00:00,42053.2425,42490.651,40198.224,41545.0935,3.683902044,288.0,41416.0555251533,39980.70671428571,1,-0.011388342811106122,-0.011388342811106122
346,BTC/USD,2023-12-12 06:00:00+00:00,41536.59,42089.879,40577.0585,40991.47,1.771731833,135.0,41413.9119663814,40200.55995238095,1,-0.013325845565854921,-0.013325845565854921
347,BTC/USD,2023-12-13 06:00:00+00:00,41028.045,43462.6125,40804.13,42809.2855,1.704485831,151.0,42460.181300802,40460.63330952381,1,0.04434618958529657,0.04434618958529657
348,BTC/USD,2023-12-14 06:00:00+00:00,42803.065,43425.445,34529.8263039995,42618.78,4.331700334,115.0,42974.423763812,40707.47235714286,1,-0.004450097631272021,-0.004450097631272021
349,BTC/USD,2023-12-15 06:00:00+00:00,42605.956,43039.016,41636.0405,42229.51,1.090353289,104.0,42346.801664565,40916.97688095238,1,-0.009133766851139313,-0.009133766851139313
350,BTC/USD,2023-12-16 06:00:00+00:00,42261.2735,42691.494,41747.855,41851.425,0.954414949,57.0,42202.7688187708,41109.91757142857,1,-0.008953099384766738,-0.008953099384766738
351,BTC/USD,2023-12-17 06:00:00+00:00,41879.35,42360.09,40762.05,40987.048,0.820840413,174.0,41807.5799837546,41284.77176190476,-1,-0.02065346639929222,-0.02065346639929222
352,BTC/USD,2023-12-18 06:00:00+00:00,40994.49,43442.8225,34724.255,42961.755,3.04540762,186.0,41515.5104457419,41571.858095238094,1,0.048178805167915284,-0.048178805167915284
353,BTC/USD,2023-12-19 06:00:00+00:00,42925.715,43258.773,41794.359,42695.385,1.735240895,101.0,42447.1203601845,41793.03192857143,1,-0.006200165705520955,-0.006200165705520955
354,BTC/USD,2023-12-20 06:00:00+00:00,42712.565,44304.8005,42625.5535,43520.5,3.208473022,122.0,43804.684191522,42060.85169047619,1,0.01932562500607493,0.01932562500607493
355,BTC/USD,2023-12-21 06:00:00+00:00,43487.071,44275.3105,41940.4111533095,44154.81,1.517859762,94.0,43767.0572530543,42347.16435714286,1,0.014574970416240562,0.014574970416240562
356,BTC/USD,2023-12-22 06:00:00+00:00,44149.171,44404.6685,43342.3,43636.4395,1.628496767,93.0,44099.0679119019,42578.43409523809,1,-0.011739842159891434,-0.011739842159891434
357,BTC/USD,2023-12-23 06:00:00+00:00,43672.94,43973.61,43461.65,43501.845,0.044061275,59.0,43688.9744501471,42772.07719047619,1,-0.003084451929218468,-0.003084451929218468
358,BTC/USD,2023-12-24 06:00:00+00:00,43512.6645,43890.7,42607.9808799995,43247.684,1.970811591,137.0,43581.1435100741,42854.23009523809,1,-0.0058425338051754094,-0.0058425338051754094
359,BTC/USD,2023-12-25 06:00:00+00:00,43213.34,43798.627,42461.745756579,42791.7125,0.156507323,99.0,43534.8061373063,42896.63723809524,-1,-0.010543258223954854,-0.010543258223954854
360,BTC/USD,2023-12-26 06:00:00+00:00,42761.857,42834.2,41638.2745,42435.15,4.140447916,185.0,42488.0495930053,42838.39061904762,-1,-0.008332512983676432,0.008332512983676432
361,BTC/USD,2023-12-27 06:00:00+00:00,42466.925,43818.374,42395.71,43251.149,4.227928789,215.0,43139.0392495298,42803.12271428571,1,0.019229318147808927,-0.019229318147808927
362,BTC/USD,2023-12-28 06:00:00+00:00,43219.05,43219.05,34566.0,42706.025,3.949964862,154.0,42591.1218518404,42768.59414285714,-1,-0.012603688285830139,-0.012603688285830139
363,BTC/USD,2023-12-29 06:00:00+00:00,42705.4,43127.37,34069.690768,42077.97,7.872202262,133.0,42595.5686641768,42663.17288095238,-1,-0.014706472915706814,0.014706472915706814
364,BTC/USD,2023-12-30 06:00:00+00:00,42105.11,42585.069,41524.1105,42206.355,1.218781871,93.0,41968.1164721638,42583.00311904762,-1,0.0030511215251116663,-0.0030511215251116663
